Player_Id,Year,Rnd,Pick,Tm,Player,Pos,Position Standard,First4AV,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_Tds,Tkl,Def_Int,Sk,College/Univ,
,1986,10,274,MIA,Jeff Wickersham,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,LSU,,
WrigJe21,1988,8,213,BUF,Jeff Wright,NT,DT,23,25,1994,0,0,5,30,30,98,,,,,,,,,,,,1,31.5,Central Missouri St.,,
ZgonJe20,1993,,185,PIT,Jeff Zgonina,DT,DT,4,23,2009,0,0,3,39,1,219,,,,,,,,,,,,,,,,
ZimmJe20,1987,3,68,DAL,Jeff Zimmerman,G,G,2,24,1990,0,0,0,2,2,34,,,,,,,,,,,,,,Florida,,
DaleJe20,1985,2,55,SDG,Jeffery Dale,DB,DB,14,22,1988,0,0,2,14,14,42,,,,,,,,,,,,6,,LSU,,
JenkJe00,2013,4,104,MIA,Jelani Jenkins,LB,LB,13,21,2016,0,0,2,13,13,51,,,,,,,,,,,,160,,3.5,Florida,
ThomJe03,2014,6,206,NWE,Jemea Thomas,DB,DB,0,24,2014,0,0,0,0,,2,,,,,,,,,,,,,,,Georgia Tech,
JameJe20,2000,6,182,CAR,Jeno James,G,G,18,23,2006,0,0,4,27,11,94,,,,,,,,,,,,,,,Auburn,
PagaJe00,2014,6,177,HOU,Jeoffrey Pagan,DE,DE,1,21,2015,0,0,0,1,1,22,,,,,,,,,,,,5,,,Alabama,
MoorJe00,1996,3,83,STL,Jerald Moore,RB,RB,5,21,2000,0,0,0,5,4,42,,,,,,207,705,6,20,142,0,,,,Oklahoma,
SoweJe00,1997,7,231,GNB,Jerald Sowell,FB,FB,3,23,2006,0,0,3,12,,148,0,1,0,0,0,61,244,1,148,1194,5,48,,,Tulane,
TumaJe00,1999,5,136,PIT,Jerame Tuman,TE,TE,3,23,2008,0,0,3,5,5,123,,,,,,,,,46,541,7,4,,,Michigan,
ButlJe20,2001,5,145,STL,Jerametrius Butler,DB,DB,16,22,2007,0,0,2,17,16,70,,,,,,,,,,,,172,9,,Kansas St.,
WortJe00,2012,2,51,GNB,Jerel Worthy,DT,DT,3,22,2016,0,0,0,3,3,27,,,,,,,,,,,,15,,2.5,Michigan St.,
JohnJe00,2003,4,118,CIN,Jeremi Johnson,FB,FB,4,23,2009,0,0,5,4,4,96,,,,,,52,149,2,61,310,6,4,,,,
AttaJe00,2014,2,50,SDG,Jeremiah Attaochu,LB,LB,7,21,2016,0,0,1,7,7,33,,,,,,,,,,,,57,,10,Georgia Tech,
GeorJe01,2014,5,154,NYJ,Jeremiah George,LB,LB,1,22,2015,0,0,0,1,,21,,,,,,,,,,,,4,,,Iowa St.,
ParkJe21,2000,7,217,NYG,Jeremiah Parker,DE,DE,0,22,2000,0,0,0,0,0,4,,,,,,,,,,,,,,,California,
,2001,5,134,CLE,Jeremiah Pharms,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Washington,
PoutJe00,2015,3,66,TEN,Jeremiah Poutasi,G,G,4,21,2015,0,0,0,4,4,11,,,,,,,,,,,,,,,Utah,
TrotJe00,1998,3,72,PHI,Jeremiah Trotter,LB,LB,52,21,2009,1,4,8,76,66,147,,,,,,,,,,,,722,9,12.5,S.F. Austin,
,1996,7,215,WAS,Jeremy Asher,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,
BealJe00,2011,7,247,DEN,Jeremy Beal,DL,DE,0,23,2012,0,0,0,0,0,,,,,,,,,,,,,,,,Oklahoma,
,2006,5,147,PHI,Jeremy Bloom,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Colorado,
BridJe20,2003,6,185,PHI,Jeremy Bridges,G,G,18,23,2012,0,0,3,23,,112,,,,,,,,,,,,1,,,,
BrigJe00,1998,5,127,OAK,Jeremy Brigham,TE,TE,3,23,2002,0,0,0,3,3,48,,,,,,,,,33,300,3,2,,,Washington,
EberJe00,2012,7,235,NWE,Jeremy Ebert,WR,WR,0,23,2013,0,0,0,0,0,5,,,,,,,,,3,18,0,1,,,Northwestern,
GallJe00,2014,7,244,NWE,Jeremy Gallon,WR,WR,0,24,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,
HarrJe02,2013,7,208,JAX,Jeremy Harris,DB,DB,0,22,2015,0,0,0,0,0,7,,,,,,,,,,,,4,,,New Mexico St.,
HillJe01,2014,2,55,CIN,Jeremy Hill,RB,RB,16,21,2016,0,0,2,16,16,42,,,,,,580,2541,26,51,356,1,5,,,LSU,
KerlJe00,2011,5,153,NYJ,Jeremy Kerley,WR,WR,18,22,2016,0,0,1,17,17,84,2,4,83,0,0,18,133,0,222,2649,12,4,,,TCU,
LaneJe00,2012,6,172,SEA,Jeremy Lane,DB,DB,6,22,2016,0,0,0,6,6,51,,,,,,,,,,,,77,2,,NW State (LA),
LangJe00,2015,4,106,CHI,Jeremy Langford,RB,RB,6,23,2016,0,0,0,6,6,22,,,,,,187,677,9,35,357,1,,,,Michigan St.,
LeSuJe20,2004,3,85,DEN,Jeremy LeSueur,DB,DB,0,23,2005,0,0,0,0,,2,,,,,,,,,,,,,,,Michigan,
LincJe20,1992,3,80,CHI,Jeremy Lincoln,DB,DB,19,23,2000,0,0,2,22,15,106,,,,,,,,,,,,8,1,Tennessee,,
MaclJe00,2009,1,19,PHI,Jeremy Maclin,WR,WR,29,21,2016,0,0,6,45,34,98,0,1,0,0,0,10,43,0,460,6235,46,17,,,,
MincJe99,2006,6,191,NWE,Jeremy Mincey,DE,DE,14,22,2015,0,0,4,30,,96,,,,,,,,,,,,158,1,26,Florida,
NewbJe00,1998,2,58,SFO,Jeremy Newberry,C,C,50,22,2008,0,2,7,54,47,120,,,,,,,,,,,,,,,California,
NunlJe20,1994,2,60,HOU,Jeremy Nunley,DE,DE,1,23,1994,0,0,0,1,1,12,,,,,,,,,,,,,,,Alabama,
,2005,7,238,KAN,Jeremy Parquet,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,,Southern Miss,
ShocJe00,2002,1,14,NYG,Jeremy Shockey,TE,TE,34,22,2011,1,4,10,48,35,136,,,,,,1,6,0,547,6143,37,11,,,Miami (FL),
StaaJe20,1998,2,41,PIT,Jeremy Staat,DE,DE,1,21,2003,0,0,0,1,1,31,,,,,,,,,,,,12,,,Arizona St.,
ThomJe99,2008,4,102,GNB,Jeremy Thompson,DE,DE,1,22,2009,0,0,0,1,1,15,,,,,,,,,,,,4,,,Wake Forest,
TrueJe20,2006,2,59,TAM,Jeremy Trueblood,T,T,29,23,2013,0,0,6,36,31,116,,,,,,,,,,,,5,,,Boston Col.,
WareJe99,2010,7,215,OAK,Jeremy Ware,DB,DB,1,24,2010,0,0,0,1,1,8,,,,,,,,,,,,1,1,,Michigan St.,
ZuttJe20,2008,3,83,TAM,Jeremy Zuttah,G,G,28,22,2016,0,0,8,41,30,125,,,,,,,,,0,1,0,8,,,Rutgers,
McKiJe00,2014,3,96,MIN,Jerick McKinnon,RB,RB,8,22,2016,0,0,0,8,8,37,,,,,,271,1125,3,63,396,1,1,,,Georgia Southern,
NorwJe00,2006,3,79,ATL,Jerious Norwood,RB,RB,21,23,2011,0,0,0,20,20,66,0,2,0,0,1,399,2056,7,96,912,3,9,,,Mississippi St.,
,2004,6,195,KAN,Jeris McIntyre,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,
PendJe00,2012,7,228,JAX,Jeris Pendleton,DT,DT,0,28,2013,0,0,0,0,0,5,,,,,,,,,,,,3,,,Ashland,
CunnJe99,2010,2,53,NWE,Jermaine Cunningham,LB,LB,8,22,2013,0,0,1,8,8,38,,,,,,,,,,,,43,,3.5,Florida,
FazaJe00,1999,2,60,SDG,Jermaine Fazande,RB,RB,5,24,2000,0,0,0,5,5,20,,,,,,210,733,4,16,104,0,,,,Oklahoma,
GresJe00,2010,1,21,CIN,Jermaine Gresham,TE,TE,24,22,2016,0,2,6,23,22,99,,,,,,,,,315,3122,26,4,,,Oklahoma,
HaleJe20,1999,7,232,MIA,Jermaine Haley,DT,DT,12,26,2004,0,0,0,11,7,62,,,,,,,,,,,,57,1,3.5,Butte JC (CA),
JoneJe21,1999,5,162,NYJ,Jermaine Jones,DB,DB,0,23,2002,0,0,0,0,0,3,,,,,,,,,,,,,,,NW State (LA),
LewiJe00,1996,5,153,BAL,Jermaine Lewis,WR,WR,22,21,2004,1,2,2,22,21,111,1,1,3,0,0,30,148,0,143,2129,17,1,,,Maryland,
PhilJe20,2002,5,157,TAM,Jermaine Phillips,DB,DB,22,23,2009,0,0,5,32,32,96,,,,,,,,,,,,332,11,3,Georgia,
SmitJe24,1997,4,126,GNB,Jermaine Smith,DT,DT,1,25,1999,0,0,0,1,1,19,,,,,,,,,,,,3,1,1.5,Georgia,
HineJe00,2011,5,158,STL,Jermale Hines,DB,DB,0,23,2011,0,0,0,0,,10,,,,,,,,,,,,3,,,Ohio St.,
MaybJe00,1996,1,25,PHI,Jermane Mayberry,G,G,20,23,2005,0,1,7,44,42,123,,,,,,,,,,,,,,,Texas A&M-Kingsville,
FinlJe00,2008,3,91,GNB,Jermichael Finley,TE,TE,26,21,2013,0,0,3,27,27,70,,,,,,,,,223,2785,20,4,,,Texas,
BushJe20,2007,4,125,NOR,Jermon Bushrod,T,T,29,23,2016,0,2,7,51,37,118,,,,,,,,,,,,6,,,Towson,
CherJe20,1996,2,40,NOR,Je'Rod Cherry,DB,DB,4,23,2004,0,0,0,7,3,127,,,,,,,,,,,,92,,3,California,
MayoJe99,2008,1,10,NWE,Jerod Mayo,LB,LB,46,22,2015,1,2,6,52,52,103,,,,,,,,,,,,535,3,11,Tennessee,
BettJe00,1993,,10,RAM,Jerome Bettis HOF,RB,RB,35,21,2005,2,6,11,79,19,192,3,6,63,3,1,3479,13662,91,200,1449,3,,,,,
BrowJe00,1987,1,9,PHI,Jerome Brown,DT,DT,52,22,1991,2,2,5,48,48,76,,,,,,,,,,,,3,29.5,Miami (FL),,
CartJe20,2005,4,117,STL,Jerome Carter,DB,DB,3,22,2007,0,0,0,3,3,33,,,,,,,,,,,,50,2,,Florida St.,
CollJe00,2005,5,144,STL,Jerome Collins,TE,TE,0,23,2005,0,0,0,0,0,3,,,,,,,,,,,,,,,Notre Dame,
DaniJe20,1997,4,121,MIA,Jerome Daniels,G,G,3,23,1998,0,0,0,3,,8,,,,,,,,,,,,,,,Northeastern,
FeltJe00,2008,5,146,DET,Jerome Felton,FB,FB,2,22,2016,0,1,3,2,2,126,,,,,,52,177,0,47,395,0,3,,,Furman,
HarrJe00,2006,5,145,CLE,Jerome Harrison,RB,RB,14,23,2012,0,0,0,13,11,63,,,,,,356,1681,7,70,490,3,9,,,Washington St.,
HendJe20,1991,2,41,NWE,Jerome Henderson,DB,DB,8,22,1998,0,0,2,19,6,98,,,,,,,,,,,,9,1,Clemson,,
LongJe00,2012,7,218,KAN,Jerome Long,DT,DT,0,22,2013,0,0,0,0,0,3,,,,,,,,,,,,,,,San Diego St.,
,1990,10,269,GNB,Jerome Martin,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,West. Kentucky,,
MathJe00,2005,4,114,HOU,Jerome Mathis,WR,WR,4,22,2007,1,1,0,4,4,17,,,,,,,,,6,80,1,,,,Hampton,
McDoJe20,2003,1,15,PHI,Jerome McDougle,DE,DE,3,24,2008,0,0,0,3,3,37,,,,,,,,,,,,30,,,,
MurpJe99,2010,3,65,STL,Jerome Murphy,DB,DB,3,23,2013,0,0,0,3,2,33,,,,,,,,,,,,22,1,,South Florida,
PathJe00,1998,2,32,IND,Jerome Pathon,WR,WR,23,22,2005,0,0,3,29,15,100,,,,,,5,-7,0,260,3350,15,3,,,Washington,
,1989,11,299,NYG,Jerome Rinehart,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Tenn-Martin,,
SimpJe00,2008,2,46,CIN,Jerome Simpson,WR,WR,11,22,2015,0,0,3,17,7,62,,,,,,1,2,0,150,2058,9,4,,,Coastal Carolina,
WoodJe00,1996,1,28,KAN,Jerome Woods,DB,DB,31,23,2005,0,1,7,43,43,128,,,,,,,,,,,,442,15,5,Memphis,
ClarJe20,2006,6,187,SDG,Jeromey Clary,T,T,39,22,2013,0,0,6,48,48,103,,,,,,,,,1,-8,0,7,,,Kansas St.,
RobiJe20,1990,4,82,DEN,Jeroy Robinson,LB,LB,0,22,1990,0,0,0,0,0,6,,,,,,,,,,,,,,Texas A&M,,
StevJe00,2002,1,28,SEA,Jerramy Stevens,TE,TE,14,22,2010,0,0,2,18,13,121,,,,,,,,,202,2217,22,14,,,Washington,
PoweJe99,2009,3,92,IND,Jerraud Powers,DB,DB,22,22,2016,0,0,7,26,14,94,,,,,,,,,,,,325,,,,
JernJe00,2011,3,83,NYG,Jerrel Jernigan,WR,WR,2,22,2014,0,0,0,2,2,34,,,,,,4,61,1,38,391,2,3,,,Troy,
PoweJe00,2011,6,199,KAN,Jerrell Powe,DT,DT,3,24,2014,0,0,0,3,1,28,,,,,,,,,,,,12,,1,Mississippi,
CotcJe00,2004,4,108,NYJ,Jerricho Cotchery,WR,WR,32,22,2015,0,0,5,52,37,175,,,,,,22,93,1,524,6623,34,34,,,North Carolina St.,
McPhJe00,1996,5,134,MIA,Jerris McPhail,RB,RB,7,24,1998,0,0,0,7,7,26,,,,,,23,174,1,54,544,1,,,,East Carolina,
WillJe22,1989,4,91,PIT,Jerrol Williams,LB,LB,23,22,1996,0,0,1,24,20,85,,,,,,,,,,,,1,21,Purdue,,
McMiJe00,2012,4,133,GNB,Jerron McMillian,DB,DB,2,23,2013,0,0,0,2,2,28,,,,,,,,,,,,29,1,,Maine,
WillJe20,1995,5,164,KAN,Jerrott Willard,LB,LB,0,23,1998,0,0,0,0,0,1,,,,,,,,,,,,,,,California,
AzumJe00,1999,5,147,CHI,Jerry Azumah,DB,DB,25,22,2005,0,1,3,29,29,105,,,,,,,,,,,,297,10,6.5,New Hampshire,
BallJe00,1987,3,63,DET,Jerry Ball,NT,DT,44,22,1999,1,3,10,67,41,191,,,,,,,,,,,,1,32.5,SMU,,
,1991,9,250,NYG,Jerry Bouldin,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,,
,1995,6,191,CAR,Jerry Colquitt,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee,
CrafJe20,1991,11,292,IND,Jerry Crafts,T,T,7,23,1998,0,0,0,10,,54,,,,,,,,,,,,,,Louisville,,
EvanJe00,1991,8,204,PHO,Jerry Evans,TE,TE,2,23,1995,0,0,1,2,,43,,,,,,,,,25,251,3,,,Toledo,,
FontJe20,1989,3,65,CHI,Jerry Fontenot,C,C,21,22,2004,0,0,11,71,33,239,,,,,,,,,,,,,,Texas A&M,,
GrayJe00,1985,1,21,RAM,Jerry Gray,DB,DB,49,22,1993,0,4,7,58,51,134,,,,,,,,,,,,28,,Texas,,
HughJe99,2010,1,31,IND,Jerry Hughes,DE,DE,18,22,2016,0,0,3,25,4,98,,,,,,,,,,,,158,,35,TCU,
JensJe20,1998,5,136,CAR,Jerry Jensen,LB,LB,0,23,1998,0,0,0,0,0,10,,,,,,,,,,,,,,,Washington,
JohnJe21,2000,4,101,DEN,Jerry Johnson,DT,DT,1,23,2001,0,0,0,1,1,9,,,,,,,,,,,,3,,,Florida St.,
KimmJe20,1986,10,268,NYG,Jerry Kimmel,LB,LB,1,23,1987,0,0,0,1,1,2,,,,,,,,,,,,,,Syracuse,,
,1989,9,246,NOR,Jerry Leggett,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Cal State-Fullerton,,
OlsaJe20,1989,10,258,PIT,Jerry Olsavsky,LB,LB,12,22,1998,0,0,1,22,22,117,,,,,,,,,,,,1,2.5,Pittsburgh,,
OstrJe20,1992,10,271,KAN,Jerry Ostroski,G,G,30,22,2001,0,0,6,42,,106,,,,,,,,,,,,,,Tulsa,,
PortJe00,2000,2,47,OAK,Jerry Porter,WR,WR,22,22,2008,0,0,4,34,33,115,,,,,,9,17,0,295,4120,31,18,,,West Virginia,College Stats
ReesJe20,1988,5,128,PIT,Jerry Reese,DE,DE,1,24,1988,0,0,0,1,1,15,,,,,,,,,,,,,1,Kentucky,,
,1987,10,264,ATL,Jerry Reese,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,,
ReynJe20,1994,6,184,CIN,Jerry Reynolds,T,T,2,24,1998,0,0,0,2,,25,,,,,,,,,,,,,,,UNLV,
RiceJe00,1985,1,16,SFO,Jerry Rice HOF,WR,WR,69,22,2004,10,13,18,159,149,303,3,10,71,1,1,87,645,10,1549,22895,197,,,Miss. Valley St.,,
WilsJe22,1995,4,105,TAM,Jerry Wilson,DB,DB,4,22,2005,0,0,2,17,,120,,,,,,,,,,,,203,7,6.5,Saginaw Valley St.,
WisnJe20,1999,5,143,CHI,Jerry Wisne,T,T,0,23,2002,0,0,0,0,0,9,,,,,,,,,,,,,,,Notre Dame,
WoodJe20,1989,7,170,DET,Jerry Woods,DB,DB,1,23,1990,0,0,0,1,0,18,,,,,,,,,,,,,,Northern Michigan,,
WunsJe20,1997,2,37,TAM,Jerry Wunsch,T,T,24,23,2004,0,0,2,27,22,113,,,,,,,,,,,,,,,Wisconsin,
AndeJe00,1990,4,87,TAM,Jesse Anderson,TE,TE,2,24,1993,0,0,0,2,2,35,,,,,,,,,11,150,2,,,Mississippi St.,,
CampJe20,1991,2,48,PHI,Jesse Campbell,DB,DB,23,22,1998,0,0,4,27,,92,,,,,,,,,,,,7,,North Carolina St.,,
JameJe00,2015,5,160,PIT,Jesse James,TE,TE,0,21,2016,0,0,1,0,0,19,,,,,,,,,37,292,4,,,,Penn St.,
JameJe21,1995,2,62,STL,Jesse James,C,C,0,24,1996,0,0,0,0,0,2,,,,,,,,,,,,,,,Mississippi St.,
MaheJe20,2006,5,169,TEN,Jesse Mahelona,DT,DT,1,23,2007,0,0,0,1,1,11,,,,,,,,,,,,9,,1,Tennessee,
PalmJe00,2001,4,125,NYG,Jesse Palmer,QB,QB,1,22,2003,0,0,0,1,1,8,63,120,562,3,4,5,20,0,,,,,,,Florida,
PennJe20,1985,2,44,DAL,Jesse Penn,LB,LB,5,23,1987,0,0,0,5,5,42,,,,,,,,,,,,1,2.5,Virginia Tech,,
SoloJe20,1986,12,318,MIN,Jesse Solomon,LB,LB,23,22,1994,0,0,5,34,19,116,,,,,,2,12,0,,,,8,10,Florida St.,,
WillJe02,2013,5,137,SEA,Jesse Williams,DT,DT,0,22,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,
ArmsJe00,1993,,207,NYG,Jessie Armstead,LB,LB,17,22,2003,1,5,8,81,71,176,,,,,,,,,,,,,,,,
,1995,7,223,IND,Jessie Cox,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Texas Southern,
HestJe00,1985,1,23,RAI,Jessie Hester,WR,WR,12,22,1995,0,0,7,37,10,147,,,,,,8,53,1,373,5850,29,,,Florida St.,,
SmalJe20,1989,2,49,PHI,Jessie Small,LB,LB,13,22,1992,0,0,2,12,12,53,,,,,,,,,,,,,3.5,East. Kentucky,,
FranJe22,1988,11,298,HOU,Jethro Franklin,DE,DE,1,22,1989,0,0,0,1,,7,,,,,,,,,,,,,,Fresno St.,,
KearJe00,1999,1,16,TEN,Jevon Kearse,DE,DE,51,23,2009,1,3,8,72,55,133,,,,,,,,,,,,241,1,74,Florida,
LangJe20,1996,4,108,CIN,Jevon Langford,DE,DE,10,22,2001,0,0,0,9,9,66,,,,,,,,,,,,86,1,3.5,Oklahoma St.,
,1989,11,289,SFO,Jim Bell,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,,
BowmJi20,1985,2,52,NWE,Jim Bowman,DB,DB,10,21,1989,0,0,1,9,9,73,,,,,,,,,,,,3,0.5,Central Michigan,,
BundJi20,1998,7,210,MIA,Jim Bundren,G,G,3,23,2000,0,0,1,3,,27,,,,,,,,,,,,,,,Clemson,
DombJi20,1986,1,6,NOR,Jim Dombrowski,G,G,33,22,1996,0,0,9,59,59,151,,,,,,,,,,,,,,Virginia,,
DrayJi00,2010,7,233,ARI,Jim Dray,TE,TE,4,23,2016,0,0,3,4,2,91,,,,,,,,,56,605,3,1,,,Stanford,
DrucJi00,1997,1,26,SFO,Jim Druckenmiller,QB,QB,1,25,1998,0,0,0,1,1,6,21,52,239,1,4,13,-10,0,,,,,,,Virginia Tech,
ElliJi21,1987,10,273,RAI,Jim Ellis,LB,LB,1,23,1987,0,0,0,1,1,3,,,,,,,,,,,,,,Boise St.,,
EverJi00,1986,1,3,HOU,Jim Everett,QB,QB,52,23,1997,0,1,10,87,,158,2841,4923,34837,203,175,257,596,4,,,,,,Purdue,,
FinnJi00,1999,7,253,CHI,Jim Finn,FB,FB,2,22,2006,0,0,4,4,,106,,,,,,11,30,0,60,423,1,20,,,Pennsylvania,
FlanJi21,1994,3,74,CHI,Jim Flanigan,DT,DT,31,23,2003,0,0,6,47,41,145,,,,,,1,0,0,3,7,3,260,1,46,Notre Dame,
,1992,7,194,NWE,Jim Gray,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,,
HarbJi00,1987,1,26,CHI,Jim Harbaugh,QB,QB,30,23,2000,0,1,10,78,38,177,2305,3918,26288,129,117,561,2787,18,2,-8,0,,,Michigan,,
,1985,7,184,DAL,Jim Herrmann,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,BYU,,
HuddJi20,1986,6,156,WAS,Jim Huddleston,G,G,0,24,1987,0,0,0,0,,1,,,,,,,,,,,,,,Virginia,,
,1992,8,213,KAN,Jim Jennings,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,San Diego St.,,
,1992,7,181,DEN,Jim Johnson,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,,
JuriJi20,1986,4,104,DEN,Jim Juriga,G,G,22,22,1990,0,0,3,21,21,44,,,,,,,,,,,,,,Illinois,,
,1987,12,322,MIA,Jim Karsatos,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,,
KleiJi00,1999,2,44,MIN,Jim Kleinsasser,TE,TE,12,22,2011,0,0,9,14,14,181,,,,,,43,147,1,192,1688,6,4,,,North Dakota,
LachJi00,1985,1,12,SDG,Jim Lachey,T,T,46,22,1995,3,3,9,77,18,131,,,,,,,,,,,,,,Ohio St.,,
,1991,10,268,CIN,Jim Lavin,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,,
,1986,9,241,NYG,Jim Luebbers,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,Iowa St.,,
MelkJi20,1985,12,330,TAM,Jim Melka,LB,LB,0,23,1987,0,0,0,0,,1,,,,,,,,,,,,1,,Wisconsin,,
MeyeJi20,1986,7,167,CLE,Jim Meyer,T,T,0,23,1987,0,0,0,0,,2,,,,,,,,,,,,,,Illinois St.,,
,1985,12,323,GNB,Jim Meyer,P,P,0,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,,
MillJi00,1994,6,178,PIT,Jim Miller,QB,QB,4,23,2002,0,0,2,16,1,37,610,1046,6387,36,31,55,4,0,,,,1,,,Michigan St.,
MillJi24,1996,6,190,SDG,Jim Mills,G,G,0,23,1997,0,0,0,0,0,2,,,,,,,,,,,,,,,Idaho,
MoliJi20,2004,6,180,WAS,Jim Molinaro,T,T,1,23,2006,0,0,0,1,1,15,,,,,,,,,,,,,,,Notre Dame,
MorrJi21,1985,11,302,CHI,Jim Morrissey,LB,LB,12,22,1993,0,0,4,30,29,114,,,,,,,,,,,,9,1,Michigan St.,,
,1986,8,203,SFO,Jim Popp,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,,
PyneJi20,1994,7,200,TAM,Jim Pyne,G,G,29,22,2001,0,0,5,28,13,81,,,,,,,,,,,,,,,Virginia Tech,
ReidJi20,1994,5,161,HOU,Jim Reid,T,T,0,23,1995,0,0,0,0,0,6,,,,,,,,,,,,,,,Virginia,
,1987,11,281,IND,Jim Reynosa,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,,
RiggJi20,1987,4,103,CIN,Jim Riggs,TE,TE,2,24,1993,0,0,0,3,3,82,,,,,,,,,37,274,0,,,Clemson,,
RockJi20,1985,12,316,TAM,Jim Rockford,DB,DB,0,24,1985,0,0,0,0,,1,,,,,,,,,,,,,,Oklahoma,,
SkowJi20,1986,3,58,CIN,Jim Skow,DE,DE,21,23,1992,0,0,4,22,16,83,,,,,,,,,,,,,24,Nebraska,,
SorgJi00,2004,6,193,IND,Jim Sorgi,QB,QB,5,23,2009,0,0,0,5,5,16,99,156,929,6,1,31,0,0,,,,,,,Wisconsin,
SzymJi20,1990,10,259,DEN,Jim Szymanski,DE,DE,2,23,1991,0,0,0,2,2,7,,,,,,,,,,,,,,Michigan St.,,
,1989,10,266,IND,Jim Thompson,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,,
,1998,7,228,CAR,Jim Turner,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Syracuse,
WahlJi20,1989,4,94,PHO,Jim Wahler,NT,DT,21,23,1993,0,0,3,20,19,62,,,,,,,,,,,,1,4.5,UCLA,,
WarnJi20,1987,11,296,CIN,Jim Warne,T,T,2,22,1987,0,0,0,2,,3,,,,,,,,,,,,,,Arizona St.,,
,1989,7,176,MIA,Jim Zdelar,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Youngstown St.,,
JohnJi00,1989,12,316,WAS,Jimmie Johnson,TE,TE,3,22,1998,0,0,1,5,3,118,,,,,,,,,61,723,5,,,Howard,,
JoneJi22,1990,3,64,DAL,Jimmie Jones,DT,DT,21,24,1997,0,0,3,32,11,121,,,,,,,,,,,,,32,Miami (FL),,
WardJi01,2014,1,30,SFO,Jimmie Ward,DB,DB,4,23,2016,0,0,0,4,4,31,,,,,,,,,,,,92,1,1,Northern Illinois,
ClauJi00,2010,2,48,CAR,Jimmy Clausen,QB,QB,1,23,2015,0,0,1,3,0,22,255,472,2520,7,14,37,102,0,,,,1,,,Notre Dame,
GaroJi00,2014,2,62,NWE,Jimmy Garoppolo,QB,QB,1,22,2016,0,0,0,1,1,15,62,91,684,5,0,22,12,0,1,3,0,,,,East. Illinois,
GrahJi00,2010,3,95,NOR,Jimmy Graham,TE,TE,43,23,2016,1,3,5,44,40,99,,,,,,1,3,0,479,5996,57,5,,,Miami (FL),
HernJi20,1996,5,146,JAX,Jimmy Herndon,T,T,3,23,2002,0,0,0,5,,54,,,,,,,,,,,,,,,Houston,
HitcJi20,1995,3,88,NWE,Jimmy Hitchcock,DB,DB,27,24,2002,0,0,3,31,9,101,,,,,,,,,,,,301,19,2,North Carolina,
KennJi21,2003,1,12,STL,Jimmy Kennedy,DT,DT,14,23,2011,0,0,2,16,13,92,,,,,,,,,,,,95,,,,
,1991,6,150,SDG,Jimmy Laister,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Oregon Tech,,
,2006,7,227,SDG,Jimmy Martin,C,C,0,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,
,1995,2,61,SDG,Jimmy Oliver,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,TCU,
SmitJi03,2011,1,27,BAL,Jimmy Smith,DB,DB,20,23,2016,0,0,3,19,19,72,,,,,,,,,,,,193,8,1,Colorado,
SmitJi00,1992,2,36,DAL,Jimmy Smith,WR,WR,14,23,2005,0,5,9,109,0,178,,,,,,2,-1,0,862,12287,67,,,Jackson St.,,
